TeamAB,时间,场,比赛,列1,果
CLE,2017/3/9,客,活塞106-101骑士,63,负
CLE,2017/4/10,客,热火124-121骑士,81,负
CLE,2017/4/12,主,猛龙98-83骑士,82,负
CLE,2017/4/2,主,步行者130-135骑士,76,胜
CLE,2017/4/4,主,魔术102-122骑士,77,胜
CLE,2017/4/5,客,凯尔特91-114骑士,78,胜
CLE,2017/4/7,主,老鹰114-100骑士,79,负
CLE,2017/4/9,客,老鹰126-125骑士,80,负
DAL,2016/10/26,客,步行者130-121小牛,1,负
DAL,2016/10/28,主,火箭106-98小牛,2,负
DAL,2016/10/30,客,火箭93-92小牛,3,负
DAL,2016/11/14,客,尼克斯93-77小牛,9,负
DAL,2016/11/16,客,凯尔特90-83小牛,10,负
DAL,2016/11/18,主,灰熊80-64小牛,11,负
DAL,2016/11/19,客,魔术95-87小牛,12,负
DAL,2016/11/2,客,爵士97-81小牛,4,负
DAL,2016/11/21,客,马刺96-91小牛,13,负
DAL,2016/11/23,主,快船124-104小牛,14,负
DAL,2016/11/25,客,骑士128-90小牛,15,负
DAL,2016/11/27,主,鹈鹕81-91小牛,16,胜
DAL,2016/11/30,主,马刺94-87小牛,17,负
DAL,2016/11/4,主,开拓者105-95小牛,5,负
DAL,2016/11/6,主,雄鹿75-86小牛,6,胜
DAL,2016/11/8,客,湖人97-109小牛,7,胜
DAL,2016/11/9,客,勇士116-95小牛,8,负
DAL,2016/12/1,客,黄蜂97-87小牛,18,负
DAL,2016/12/10,客,火箭109-87小牛,23,负
DAL,2016/12/12,主,掘金92-112小牛,24,胜
DAL,2016/12/14,主,活塞95-85小牛,25,负
DAL,2016/12/16,客,爵士103-100小牛,26,负
DAL,2016/12/18,主,国王79-99小牛,27,胜
DAL,2016/12/19,客,掘金117-107小牛,28,负
DAL,2016/12/21,客,开拓者95-96小牛,29,胜
DAL,2016/12/23,客,快船88-90小牛,30,胜
DAL,2016/12/26,客,鹈鹕111-104小牛,31,负
DAL,2016/12/27,主,火箭123-107小牛,32,负
DAL,2016/12/29,客,湖人89-101小牛,33,胜
DAL,2016/12/3,主,公牛82-107小牛,19,胜
DAL,2016/12/30,客,勇士108-99小牛,34,负
DAL,2016/12/5,主,黄蜂109-101小牛,20,负
DAL,2016/12/7,主,国王120-89小牛,21,负
DAL,2016/12/9,主,步行者103-111小牛,22,胜
DAL,2017/1/12,客,太阳108-113小牛,39,胜
DAL,2017/1/15,主,森林狼87-98小牛,40,胜
DAL,2017/1/17,客,公牛98-99小牛,41,胜
DAL,2017/1/19,客,热火99-95小牛,42,负
DAL,2017/1/20,主,爵士112-107小牛,43,负
DAL,2017/1/22,主,湖人73-122小牛,44,胜
DAL,2017/1/25,主,尼克斯95-103小牛,45,胜
DAL,2017/1/26,客,雷霆109-98小牛,46,负
DAL,2017/1/29,客,马刺101-105小牛,47,胜
DAL,2017/1/3,主,奇才105-113小牛,35,胜
DAL,2017/1/30,主,骑士97-104小牛,48,胜
DAL,2017/1/5,主,太阳102-95小牛,36,负
DAL,2017/1/7,主,老鹰97-82小牛,37,负
DAL,2017/1/9,客,森林狼101-92小牛,38,负
DAL,2017/2/1,主,76人95-113小牛,49,胜
DAL,2017/2/11,主,魔术80-112小牛,54,胜
DAL,2017/2/13,主,凯尔特111-98小牛,55,负
DAL,2017/2/15,客,活塞98-91小牛,56,负
DAL,2017/2/24,客,森林狼97-84小牛,57,负
DAL,2017/2/25,主,鹈鹕83-96小牛,58,胜
DAL,2017/2/27,主,热火89-96小牛,59,胜
DAL,2017/2/3,客,开拓者104-108小牛,50,胜
DAL,2017/2/6,客,掘金110-87小牛,51,负
DAL,2017/2/7,主,开拓者114-113小牛,52,负
DAL,2017/2/9,主,爵士105-112小牛,53,胜
DAL,2017/3/1,客,老鹰100-95小牛,60,负
DAL,2017/3/10,主,篮网96-105小牛,64,胜
DAL,2017/3/11,主,太阳100-98小牛,65,负
DAL,2017/3/13,客,猛龙100-78小牛,66,负
DAL,2017/3/15,客,奇才107-112小牛,67,胜
DAL,2017/3/17,客,76人116-74小牛,68,负
DAL,2017/3/19,客,篮网104-111小牛,69,胜
DAL,2017/3/21,主,勇士112-87小牛,70,负
DAL,2017/3/23,主,快船95-97小牛,71,胜
DAL,2017/3/25,主,猛龙94-86小牛,72,负
DAL,2017/3/27,主,雷霆92-91小牛,73,负
DAL,2017/3/29,客,鹈鹕121-118小牛,74,负
DAL,2017/3/3,主,灰熊100-104小牛,61,胜
DAL,2017/3/31,客,灰熊99-90小牛,75,负
DAL,2017/3/5,主,雷霆89-104小牛,62,胜
DAL,2017/3/7,主,湖人111-122小牛,63,胜
DAL,2017/4/11,主,掘金109-91小牛,81,负
DAL,2017/4/12,客,灰熊93-100小牛,82,胜
DAL,2017/4/2,客,雄鹿105-109小牛,76,胜
DAL,2017/4/4,客,国王98-87小牛,77,负
DAL,2017/4/5,客,快船112-101小牛,78,负
DAL,2017/4/7,主,马刺102-89小牛,79,负
DAL,2017/4/9,客,太阳124-111小牛,80,负
DEN,2016/10/26,客,鹈鹕102-107掘金,1,胜
DEN,2016/10/29,主,开拓者115-113掘金,2,负
DEN,2016/10/31,客,猛龙105-102掘金,3,负
DEN,2016/11/10,主,勇士125-101掘金,8,负
DEN,2016/11/12,主,活塞106-95掘金,9,负
DEN,2016/11/13,客,开拓者112-105掘金,10,负
DEN,2016/11/16,主,太阳104-120掘金,11,胜
DEN,2016/11/18,主,猛龙113-111掘金,12,负
DEN,2016/11/20,主,爵士91-105掘金,13,胜
DEN,2016/11/22,主,公牛107-110掘金,14,胜
DEN,2016/11/23,客,爵士108-83掘金,15,负
DEN,2016/11/25,主,雷霆132-129掘金,16,负
DEN,2016/11/27,客,太阳114-120掘金,17,胜
DEN,2016/11/3,客,森林狼99-102掘金,4,胜
DEN,2016/11/30,主,热火106-98掘金,18,负
DEN,2016/11/5,客,活塞103-86掘金,5,负
DEN,2016/11/6,客,凯尔特107-123掘金,6,胜
DEN,2016/11/8,客,灰熊108-107掘金,7,负
DEN,2016/12/10,客,魔术113-121掘金,24,胜
DEN,2016/12/12,客,小牛112-92掘金,25,负
DEN,2016/12/15,主,开拓者120-132掘金,26,胜
DEN,2016/12/17,主,尼克斯114-127掘金,27,胜
DEN,2016/12/19,主,小牛107-117掘金,28,胜
DEN,2016/12/2,主,火箭128-110掘金,19,负
DEN,2016/12/20,客,快船119-102掘金,29,负
DEN,2016/12/23,主,老鹰109-108掘金,30,负
DEN,2016/12/26,客,快船102-106掘金,31,胜
DEN,2016/12/28,主,森林狼103-105掘金,32,胜
DEN,2016/12/3,客,爵士105-98掘金,20,负
DEN,2016/12/30,主,76人124-122掘金,33,负
DEN,2016/12/5,客,76人98-106掘金,21,胜
DEN,2016/12/7,客,篮网116-111掘金,22,负
DEN,2016/12/8,客,奇才92-85掘金,23,负
DEN,2017/1/12,主,步行者112-140掘金,38,胜
DEN,2017/1/16,主,魔术112-125掘金,39,胜
DEN,2017/1/17,客,湖人121-127掘金,40,胜
DEN,2017/1/19,客,马刺118-104掘金,41,负
DEN,2017/1/2,客,勇士127-119掘金,34,负
DEN,2017/1/21,主,快船98-123掘金,42,胜
DEN,2017/1/22,客,森林狼111-108掘金,43,负
DEN,2017/1/24,主,爵士93-103掘金,44,胜
DEN,2017/1/26,主,太阳120-127掘金,45,胜
DEN,2017/1/28,客,太阳112-123掘金,46,胜
DEN,2017/1/3,主,国王120-113掘金,35,负
DEN,2017/1/31,客,湖人120-116掘金,47,负
DEN,2017/1/5,主,马刺127-99掘金,36,负
DEN,2017/1/7,客,雷霆121-106掘金,37,负
DEN,2017/2/1,主,灰熊119-99掘金,48,负
DEN,2017/2/10,客,尼克斯123-131掘金,53,胜
DEN,2017/2/11,客,骑士125-109掘金,54,负
DEN,2017/2/13,主,勇士110-132掘金,55,胜
DEN,2017/2/15,主,森林狼112-99掘金,56,负
DEN,2017/2/23,客,国王116-100掘金,57,负
DEN,2017/2/24,主,篮网109-129掘金,58,胜
DEN,2017/2/26,主,灰熊105-98掘金,59,负
DEN,2017/2/28,客,公牛107-125掘金,60,胜
DEN,2017/2/3,主,雄鹿117-121掘金,49,胜
DEN,2017/2/4,客,马刺121-97掘金,50,负
DEN,2017/2/6,主,小牛87-110掘金,51,胜
DEN,2017/2/8,客,老鹰117-106掘金,52,负
DEN,2017/3/1,客,雄鹿98-110掘金,61,胜
DEN,2017/3/10,主,凯尔特99-119掘金,65,胜
DEN,2017/3/11,客,国王92-105掘金,66,胜
DEN,2017/3/13,主,湖人101-129掘金,67,胜
DEN,2017/3/16,主,快船114-129掘金,68,胜
DEN,2017/3/18,主,火箭109-105掘金,69,负
DEN,2017/3/20,客,火箭125-124掘金,70,负
DEN,2017/3/22,主,骑士113-126掘金,71,胜
DEN,2017/3/24,客,步行者117-125掘金,72,胜
DEN,2017/3/26,主,鹈鹕115-90掘金,73,负
DEN,2017/3/28,客,开拓者122-113掘金,74,负
DEN,2017/3/31,客,黄蜂122-114掘金,75,负
DEN,2017/3/4,主,黄蜂112-102掘金,62,负
DEN,2017/3/6,主,国王96-108掘金,63,胜
DEN,2017/3/8,主,奇才123-113掘金,64,负
DEN,2017/4/11,客,小牛91-109掘金,81,胜
DEN,2017/4/12,客,雷霆105-111掘金,82,胜
DEN,2017/4/2,客,热火113-116掘金,76,胜
DEN,2017/4/4,客,鹈鹕131-134掘金,77,胜
DEN,2017/4/5,客,火箭110-104掘金,78,负
DEN,2017/4/7,主,鹈鹕106-122掘金,79,胜
DEN,2017/4/9,主,雷霆106-105掘金,80,负
DET,2016/10/26,客,猛龙109-91活塞,1,负
DET,2016/10/28,主,魔术82-108活塞,2,胜
DET,2016/10/30,主,雄鹿83-98活塞,3,胜
DET,2016/11/1,主,尼克斯89-102活塞,4,胜
DET,2016/11/11,客,马刺96-86活塞,9,负
DET,2016/11/12,客,掘金95-106活塞,10,胜
DET,2016/11/14,主,雷霆88-104活塞,11,胜
DET,2016/11/16,客,尼克斯105-102活塞,12,负
DET,2016/11/18,客,骑士104-81活塞,13,负
DET,2016/11/19,主,凯尔特94-92活塞,14,负
DET,2016/11/2,客,篮网109-101活塞,5,负
DET,2016/11/21,主,火箭99-96活塞,15,负
DET,2016/11/23,主,热火84-107活塞,16,胜
DET,2016/11/25,主,快船97-108活塞,17,胜
DET,2016/11/26,客,雷霆106-88活塞,18,负
DET,2016/11/29,客,黄蜂89-112活塞,19,胜
DET,2016/11/30,客,凯尔特114-121活塞,20,胜
DET,2016/11/5,主,掘金86-103活塞,6,胜
DET,2016/11/7,客,快船114-82活塞,7,负
DET,2016/11/9,客,太阳107-100活塞,8,负
DET,2016/12/11,主,76人97-79活塞,26,负
DET,2016/12/14,客,小牛85-95活塞,27,胜
DET,2016/12/16,客,奇才122-108活塞,28,负
DET,2016/12/17,主,步行者105-90活塞,29,负
DET,2016/12/19,客,公牛113-82活塞,30,负
DET,2016/12/2,客,老鹰85-121活塞,21,胜
DET,2016/12/21,主,灰熊98-86活塞,31,负
DET,2016/12/23,主,勇士119-113活塞,32,负
DET,2016/12/26,主,骑士90-106活塞,33,胜
DET,2016/12/28,主,雄鹿119-94活塞,34,负
DET,2016/12/30,客,老鹰105-98活塞,35,负
DET,2016/12/4,主,魔术98-92活塞,22,负
DET,2016/12/6,主,公牛91-102活塞,23,胜
DET,2016/12/7,客,黄蜂87-77活塞,24,负
DET,2016/12/9,客,森林狼90-117活塞,25,胜
DET,2017/1/1,客,热火98-107活塞,36,胜
DET,2017/1/10,客,国王100-94活塞,40,负
DET,2017/1/12,客,勇士127-107活塞,41,负
DET,2017/1/13,客,爵士110-77活塞,42,负
DET,2017/1/15,客,湖人97-102活塞,43,胜
DET,2017/1/18,主,老鹰95-118活塞,44,胜
DET,2017/1/21,主,奇才112-113活塞,45,胜
DET,2017/1/23,主,国王109-104活塞,46,负
DET,2017/1/28,客,热火116-103活塞,47,负
DET,2017/1/3,主,步行者121-116活塞,37,负
DET,2017/1/30,客,凯尔特113-109活塞,48,负
DET,2017/1/5,主,黄蜂114-115活塞,38,胜
DET,2017/1/8,客,开拓者124-125活塞,39,胜
DET,2017/2/1,主,鹈鹕98-118活塞,49,胜
DET,2017/2/10,主,马刺103-92活塞,54,负
DET,2017/2/12,客,猛龙101-102活塞,55,胜
DET,2017/2/13,客,雄鹿102-89活塞,56,负
DET,2017/2/15,主,小牛91-98活塞,57,胜
DET,2017/2/23,主,黄蜂108-114活塞,58,胜
DET,2017/2/26,主,凯尔特104-98活塞,59,负
DET,2017/2/28,主,开拓者113-120活塞,60,胜
DET,2017/2/3,主,森林狼108-116活塞,50,胜
DET,2017/2/4,客,步行者105-84活塞,51,负
DET,2017/2/6,主,76人96-113活塞,52,胜
DET,2017/2/8,主,湖人102-121活塞,53,胜
DET,2017/3/1,客,鹈鹕109-86活塞,61,负
DET,2017/3/11,主,尼克斯92-112活塞,66,胜
DET,2017/3/14,客,骑士128-96活塞,67,负
DET,2017/3/15,主,爵士97-83活塞,68,负
DET,2017/3/17,主,猛龙87-75活塞,69,负
DET,2017/3/19,主,太阳95-112活塞,70,胜
DET,2017/3/21,客,篮网98-96活塞,71,负
DET,2017/3/22,客,公牛117-95活塞,72,负
DET,2017/3/24,客,魔术115-87活塞,73,负
DET,2017/3/27,客,尼克斯109-95活塞,74,负
DET,2017/3/28,主,热火97-96活塞,75,负
DET,2017/3/30,主,篮网89-90活塞,76,胜
DET,2017/3/31,客,雄鹿108-105活塞,77,负
DET,2017/3/4,客,76人106-136活塞,62,胜
DET,2017/3/6,主,公牛95-109活塞,63,胜
DET,2017/3/8,客,步行者115-98活塞,64,负
DET,2017/3/9,主,骑士101-106活塞,65,胜
DET,2017/4/10,主,奇才105-101活塞,81,负
DET,2017/4/12,客,魔术113-109活塞,82,负
DET,2017/4/5,主,猛龙105-102活塞,78,负
DET,2017/4/7,客,火箭109-114活塞,79,胜
DET,2017/4/9,客,灰熊90-103活塞,80,胜
GSW,2016/10/25,主,马刺129-100勇士,1,负
GSW,2016/10/28,客,鹈鹕114-122勇士,2,胜
GSW,2016/10/30,客,太阳100-106勇士,3,胜
GSW,2016/11/1,客,开拓者104-127勇士,4,胜
GSW,2016/11/10,客,掘金101-125勇士,9,胜
GSW,2016/11/13,主,太阳120-133勇士,10,胜
GSW,2016/11/16,客,猛龙121-127勇士,11,胜
GSW,2016/11/18,客,凯尔特88-104勇士,12,胜
GSW,2016/11/19,客,雄鹿121-124勇士,13,胜
GSW,2016/11/21,客,步行者83-120勇士,14,胜
GSW,2016/11/23,主,湖人106-149勇士,15,胜
GSW,2016/11/25,客,湖人85-109勇士,16,胜
GSW,2016/11/26,主,森林狼102-115勇士,17,胜
GSW,2016/11/28,主,老鹰100-105勇士,18,胜
GSW,2016/11/3,主,雷霆96-122勇士,5,胜
GSW,2016/11/4,客,湖人117-97勇士,6,负
GSW,2016/11/7,主,鹈鹕106-116勇士,7,胜
GSW,2016/11/9,主,小牛95-116勇士,8,胜
GSW,2016/12/1,主,火箭132-127勇士,19,负
GSW,2016/12/10,客,灰熊110-89勇士,24,负
GSW,2016/12/11,客,森林狼108-116勇士,25,胜
GSW,2016/12/13,客,鹈鹕109-113勇士,26,胜
GSW,2016/12/15,主,尼克斯90-103勇士,27,胜
GSW,2016/12/17,主,开拓者90-135勇士,28,胜
GSW,2016/12/20,主,爵士74-104勇士,29,胜
GSW,2016/12/22,客,篮网101-117勇士,30,胜
GSW,2016/12/23,客,活塞113-119勇士,31,胜
GSW,2016/12/25,客,骑士109-108勇士,32,负
GSW,2016/12/28,主,猛龙111-121勇士,33,胜
GSW,2016/12/3,主,太阳109-138勇士,20,胜
GSW,2016/12/30,主,小牛99-108勇士,34,胜
GSW,2016/12/5,主,步行者106-142勇士,21,胜
GSW,2016/12/7,客,快船98-115勇士,22,胜
GSW,2016/12/8,客,爵士99-106勇士,23,胜
GSW,2017/1/10,主,热火95-107勇士,39,胜
GSW,2017/1/12,主,活塞107-127勇士,40,胜
GSW,2017/1/16,主,骑士91-126勇士,41,胜
GSW,2017/1/18,主,雷霆100-121勇士,42,胜
GSW,2017/1/2,主,掘金119-127勇士,35,胜
GSW,2017/1/20,客,火箭108-125勇士,43,胜
GSW,2017/1/22,客,魔术98-118勇士,44,胜
GSW,2017/1/23,客,热火105-102勇士,45,负
GSW,2017/1/25,客,黄蜂103-113勇士,46,胜
GSW,2017/1/28,主,快船98-144勇士,47,胜
GSW,2017/1/29,客,开拓者111-113勇士,48,胜
GSW,2017/1/4,主,开拓者117-125勇士,36,胜
GSW,2017/1/6,主,灰熊128-119勇士,37,负
GSW,2017/1/8,客,国王106-117勇士,38,胜
GSW,2017/2/1,主,黄蜂111-126勇士,49,胜
GSW,2017/2/10,客,灰熊107-122勇士,53,胜
GSW,2017/2/11,客,雷霆114-130勇士,54,胜
GSW,2017/2/13,客,掘金132-110勇士,55,负
GSW,2017/2/15,主,国王86-109勇士,56,胜
GSW,2017/2/2,客,快船120-133勇士,50,胜
GSW,2017/2/23,主,快船113-123勇士,57,胜
GSW,2017/2/25,主,篮网95-112勇士,58,胜
GSW,2017/2/27,客,76人108-119勇士,59,胜
GSW,2017/2/28,客,奇才112-108勇士,60,负
GSW,2017/2/4,客,国王109-106勇士,51,负
GSW,2017/2/8,主,公牛92-123勇士,52,胜
GSW,2017/3/10,客,森林狼103-102勇士,65,负
GSW,2017/3/11,客,马刺107-85勇士,66,负
GSW,2017/3/14,主,76人104-106勇士,67,胜
GSW,2017/3/16,主,魔术92-122勇士,68,胜
GSW,2017/3/18,主,雄鹿92-117勇士,69,胜
GSW,2017/3/2,客,公牛94-87勇士,61,负
GSW,2017/3/20,客,雷霆95-111勇士,70,胜
GSW,2017/3/21,客,小牛87-112勇士,71,胜
GSW,2017/3/24,主,国王100-114勇士,72,胜
GSW,2017/3/26,主,灰熊94-106勇士,73,胜
GSW,2017/3/28,客,火箭106-113勇士,74,胜
GSW,2017/3/29,客,马刺98-110勇士,75,胜
GSW,2017/3/31,主,火箭98-107勇士,76,胜
GSW,2017/3/5,客,尼克斯105-112勇士,62,胜
GSW,2017/3/6,客,老鹰111-119勇士,63,胜
GSW,2017/3/8,主,凯尔特99-86勇士,64,负
GSW,2017/4/10,主,爵士105-99勇士,81,负
GSW,2017/4/12,主,湖人94-109勇士,82,胜
GSW,2017/4/2,主,奇才115-139勇士,77,胜
GSW,2017/4/4,主,森林狼107-121勇士,78,胜
GSW,2017/4/5,客,太阳111-120勇士,79,胜
GSW,2017/4/8,主,鹈鹕101-123勇士,80,胜
HOU,2016/10/26,客,湖人120-114火箭,1,负
HOU,2016/10/28,客,小牛98-106火箭,2,胜
HOU,2016/10/30,主,小牛92-93火箭,3,胜
HOU,2016/11/1,客,骑士128-120火箭,4,负
HOU,2016/11/12,主,马刺106-100火箭,9,负
HOU,2016/11/14,主,76人88-115火箭,10,胜
HOU,2016/11/16,客,雷霆105-103火箭,11,负
HOU,2016/11/17,主,开拓者109-126火箭,12,胜
HOU,2016/11/19,主,爵士102-111火箭,13,胜
HOU,2016/11/2,客,尼克斯99-118火箭,5,胜
HOU,2016/11/21,客,活塞96-99火箭,14,胜
HOU,2016/11/23,主,猛龙115-102火箭,15,负
HOU,2016/11/25,客,国王104-117火箭,16,胜
HOU,2016/11/27,客,开拓者114-130火箭,17,胜
HOU,2016/11/29,客,爵士120-101火箭,18,负
HOU,2016/11/5,客,老鹰112-97火箭,6,负
HOU,2016/11/7,客,奇才106-114火箭,7,胜
HOU,2016/11/9,客,马刺99-101火箭,8,胜
HOU,2016/12/1,客,勇士127-132火箭,19,胜
HOU,2016/12/10,主,小牛87-109火箭,24,胜
HOU,2016/12/12,主,篮网118-122火箭,25,胜
HOU,2016/12/14,主,国王98-132火箭,26,胜
HOU,2016/12/16,主,鹈鹕100-122火箭,27,胜
HOU,2016/12/17,客,森林狼109-111火箭,28,胜
HOU,2016/12/2,客,掘金110-128火箭,20,胜
HOU,2016/12/20,主,马刺102-100火箭,29,负
HOU,2016/12/21,客,太阳111-125火箭,30,胜
HOU,2016/12/23,客,灰熊115-109火箭,31,负
HOU,2016/12/26,主,太阳115-131火箭,32,胜
HOU,2016/12/27,客,小牛107-123火箭,33,胜
HOU,2016/12/30,主,快船116-140火箭,34,胜
HOU,2016/12/31,主,尼克斯122-129火箭,35,胜
HOU,2016/12/5,主,凯尔特106-107火箭,21,胜
HOU,2016/12/7,主,湖人95-134火箭,22,胜
HOU,2016/12/9,客,雷霆99-102火箭,23,胜
HOU,2017/1/10,主,黄蜂114-121火箭,40,胜
HOU,2017/1/11,客,森林狼119-105火箭,41,负
HOU,2017/1/13,主,灰熊110-105火箭,42,负
HOU,2017/1/15,客,篮网112-137火箭,43,胜
HOU,2017/1/17,客,热火109-103火箭,44,负
HOU,2017/1/18,主,雄鹿92-111火箭,45,胜
HOU,2017/1/2,主,奇才91-101火箭,36,胜
HOU,2017/1/20,主,勇士125-108火箭,46,负
HOU,2017/1/21,客,灰熊95-119火箭,47,胜
HOU,2017/1/23,客,雄鹿127-114火箭,48,负
HOU,2017/1/25,客,凯尔特120-109火箭,49,负
HOU,2017/1/27,客,76人118-123火箭,50,胜
HOU,2017/1/29,客,步行者120-101火箭,51,负
HOU,2017/1/31,主,国王83-105火箭,52,胜
HOU,2017/1/5,主,雷霆116-118火箭,37,胜
HOU,2017/1/6,客,魔术93-100火箭,38,胜
HOU,2017/1/8,客,猛龙122-129火箭,39,胜
HOU,2017/2/11,主,太阳102-133火箭,57,胜
HOU,2017/2/15,主,热火117-109火箭,58,负
HOU,2017/2/2,主,老鹰113-108火箭,53,负
HOU,2017/2/23,客,鹈鹕99-129火箭,59,胜
HOU,2017/2/25,主,森林狼130-142火箭,60,胜
HOU,2017/2/27,主,步行者117-108火箭,61,负
HOU,2017/2/3,主,公牛117-121火箭,54,胜
HOU,2017/2/7,主,魔术104-128火箭,55,胜
HOU,2017/2/9,客,黄蜂95-107火箭,56,胜
HOU,2017/3/1,客,快船103-122火箭,62,胜
HOU,2017/3/10,客,公牛94-115火箭,66,胜
HOU,2017/3/12,主,骑士112-117火箭,67,胜
HOU,2017/3/15,主,湖人100-139火箭,68,胜
HOU,2017/3/17,客,鹈鹕128-112火箭,69,负
HOU,2017/3/18,客,掘金105-109火箭,70,胜
HOU,2017/3/20,主,掘金124-125火箭,71,胜
HOU,2017/3/24,主,鹈鹕107-117火箭,72,胜
HOU,2017/3/26,主,雷霆125-137火箭,73,胜
HOU,2017/3/28,主,勇士113-106火箭,74,负
HOU,2017/3/30,客,开拓者117-107火箭,75,负
HOU,2017/3/31,客,勇士107-98火箭,76,负
HOU,2017/3/4,主,灰熊108-123火箭,63,胜
HOU,2017/3/6,客,马刺112-110火箭,64,负
HOU,2017/3/8,主,爵士115-108火箭,65,负
HOU,2017/4/10,客,快船125-96火箭,81,负
HOU,2017/4/12,主,森林狼118-123火箭,82,胜
HOU,2017/4/2,客,太阳116-123火箭,77,胜
HOU,2017/4/5,主,掘金104-110火箭,78,胜
HOU,2017/4/7,主,活塞114-109火箭,79,负
HOU,2017/4/9,客,国王128-135火箭,80,胜
IND,2016/10/26,主,小牛121-130步行者,1,胜
IND,2016/10/28,客,篮网103-94步行者,2,负
IND,2016/10/29,客,公牛118-101步行者,3,负
IND,2016/11/1,主,湖人108-115步行者,4,胜
IND,2016/11/11,客,76人109-105步行者,9,负
IND,2016/11/12,主,凯尔特105-99步行者,10,负
IND,2016/11/14,主,魔术69-88步行者,11,胜
IND,2016/11/16,主,骑士93-103步行者,12,胜
IND,2016/11/18,主,太阳116-96步行者,13,负
IND,2016/11/20,客,雷霆111-115步行者,14,胜
IND,2016/11/21,主,勇士120-83步行者,15,负
IND,2016/11/23,主,老鹰96-85步行者,16,负
IND,2016/11/25,主,篮网97-118步行者,17,胜
IND,2016/11/27,主,快船70-91步行者,18,胜
IND,2016/11/3,客,雄鹿125-107步行者,5,负
IND,2016/11/30,客,开拓者131-109步行者,19,负
IND,2016/11/5,主,公牛94-111步行者,6,胜
IND,2016/11/7,客,黄蜂122-100步行者,7,负
IND,2016/11/9,主,76人115-122步行者,8,胜
IND,2016/12/10,主,开拓者111-118步行者,24,胜
IND,2016/12/12,主,黄蜂94-110步行者,25,胜
IND,2016/12/14,客,热火95-89步行者,26,负
IND,2016/12/15,客,鹈鹕102-95步行者,27,负
IND,2016/12/17,客,活塞90-105步行者,28,胜
IND,2016/12/19,主,奇才105-107步行者,29,胜
IND,2016/12/20,客,尼克斯118-111步行者,30,负
IND,2016/12/22,主,凯尔特109-102步行者,31,负
IND,2016/12/26,客,公牛90-85步行者,32,负
IND,2016/12/28,客,奇才111-105步行者,33,负
IND,2016/12/30,主,公牛101-111步行者,34,胜
IND,2016/12/4,客,快船102-111步行者,20,胜
IND,2016/12/5,客,勇士142-106步行者,21,负
IND,2016/12/7,客,太阳94-109步行者,22,胜
IND,2016/12/9,客,小牛111-103步行者,23,负
IND,2017/1/1,主,魔术104-117步行者,35,胜
IND,2017/1/12,客,掘金140-112步行者,39,负
IND,2017/1/16,主,鹈鹕95-98步行者,40,胜
IND,2017/1/18,客,国王100-106步行者,41,胜
IND,2017/1/20,客,湖人108-96步行者,42,负
IND,2017/1/21,客,爵士109-100步行者,43,负
IND,2017/1/23,主,尼克斯109-103步行者,44,负
IND,2017/1/26,客,森林狼103-109步行者,45,胜
IND,2017/1/27,主,国王111-115步行者,46,胜
IND,2017/1/29,主,火箭101-120步行者,47,胜
IND,2017/1/3,客,活塞116-121步行者,36,胜
IND,2017/1/5,主,篮网109-121步行者,37,胜
IND,2017/1/7,主,尼克斯109-123步行者,38,胜
IND,2017/2/1,客,魔术88-98步行者,48,胜
IND,2017/2/10,客,奇才112-107步行者,53,负
IND,2017/2/11,主,雄鹿116-100步行者,54,负
IND,2017/2/13,主,马刺110-106步行者,55,负
IND,2017/2/15,客,骑士113-104步行者,56,负
IND,2017/2/16,主,奇才111-98步行者,57,负
IND,2017/2/24,主,灰熊92-102步行者,58,胜
IND,2017/2/25,客,热火113-95步行者,59,负
IND,2017/2/27,客,火箭108-117步行者,60,胜
IND,2017/2/3,客,篮网97-106步行者,49,胜
IND,2017/2/4,主,活塞84-105步行者,50,胜
IND,2017/2/6,主,雷霆90-93步行者,51,胜
IND,2017/2/8,主,骑士132-117步行者,52,负
IND,2017/3/1,客,马刺100-99步行者,61,负
IND,2017/3/10,客,雄鹿99-85步行者,65,负
IND,2017/3/12,主,热火98-102步行者,66,胜
IND,2017/3/14,客,尼克斯87-81步行者,67,负
IND,2017/3/15,主,黄蜂77-98步行者,68,胜
IND,2017/3/19,客,猛龙116-91步行者,69,负
IND,2017/3/20,主,爵士100-107步行者,70,胜
IND,2017/3/22,客,凯尔特109-100步行者,71,负
IND,2017/3/24,主,掘金125-117步行者,72,负
IND,2017/3/26,主,76人94-107步行者,73,胜
IND,2017/3/28,主,森林狼115-114步行者,74,负
IND,2017/3/29,客,灰熊110-97步行者,75,负
IND,2017/3/31,客,猛龙111-100步行者,76,负
IND,2017/3/5,客,老鹰96-97步行者,62,胜
IND,2017/3/6,客,黄蜂100-88步行者,63,负
IND,2017/3/8,主,活塞98-115步行者,64,胜
IND,2017/4/10,客,76人111-120步行者,81,胜
IND,2017/4/12,主,老鹰86-104步行者,82,胜
IND,2017/4/2,客,骑士135-130步行者,77,负
IND,2017/4/4,主,猛龙90-108步行者,78,胜
IND,2017/4/6,主,雄鹿89-104步行者,79,胜
IND,2017/4/8,客,魔术112-127步行者,80,胜
LAC,2016/10/27,客,开拓者106-114快船,1,胜
LAC,2016/10/30,主,爵士75-88快船,2,胜
LAC,2016/10/31,主,太阳98-116快船,3,胜
LAC,2016/11/11,客,雷霆108-110快船,9,胜
LAC,2016/11/12,客,森林狼105-119快船,10,胜
